t	F
582.75	92.0285
582.8	92.0275
582.85	92.0266
582.9	92.0256
582.95	92.0247
583	92.0238
583.05	92.0228
583.1	92.0219
583.15	92.0209
583.2	92.02
583.25	92.019
583.3	92.0181
583.35	92.0172
583.4	92.0162
583.45	92.0153
583.5	92.0143
583.55	92.0134
583.6	92.0124
583.65	92.0115
583.7	92.0106
583.75	92.0096
583.8	92.0087
583.85	92.0077
583.9	92.0068
583.95	92.0059
584	92.0049
584.05	92.004
584.1	92.003
584.15	92.0021
584.2	92.0011
584.25	92.0002
584.3	91.9993
584.35	91.9983
584.4	91.9974
584.45	91.9964
584.5	91.9955
584.55	91.9946
584.6	91.9936
584.65	91.9927
584.7	91.9917
584.75	91.9908
584.8	91.9898
584.85	91.9889
584.9	91.988
584.95	91.987
585	91.9861
585.05	91.9851
585.1	91.9842
585.15	91.9832
585.2	91.9823
585.25	91.9813
585.3	91.9804
585.35	91.9794
585.4	91.9785
585.45	91.9776
585.5	91.9767
585.55	91.9757
585.6	91.9748
585.65	91.9738
585.7	91.9729
585.75	91.9719
585.8	91.971
585.85	91.97
585.9	91.9691
585.95	91.9682
586	91.9672
586.05	91.9663
586.1	91.9653
586.15	91.9644
586.2	91.9635
586.25	91.9625
586.3	91.9616
586.35	91.9606
586.4	91.9597
586.45	91.9587
586.5	91.9578
586.55	91.9569
586.6	91.9559
586.65	91.955
586.7	91.954
586.75	91.9531
586.8	91.9522
586.85	91.9512
586.9	91.9503
586.95	91.9493
587	91.9484
587.05	91.9474
587.1	91.9465
587.15	91.9455
587.2	91.9446
587.25	91.9437
587.3	91.9427
587.35	91.9418
587.4	91.9408
587.45	91.9399
587.5	91.939
587.55	91.938
587.6	91.9371
587.65	91.9361
587.7	91.9352
587.75	91.9342
587.8	91.9333
587.85	91.9323
587.9	91.9314
587.95	91.9304
588	91.9295
588.05	91.9286
588.1	91.9276
588.15	91.9267
588.2	91.9257
588.25	91.9248
588.3	91.9238
588.35	91.9229
588.4	91.9219
588.45	91.921
588.5	91.92
588.55	91.9191
588.6	91.9181
588.65	91.9172
588.7	91.9163
588.75	91.9154
588.8	91.9144
588.85	91.9135
588.9	91.9125
588.95	91.9116
589	91.9106
589.05	91.9097
589.1	91.9087
589.15	91.9078
589.2	91.9068
589.25	91.9059
589.3	91.9049
589.35	91.904
589.4	91.903
589.45	91.9021
589.5	91.9011
589.55	91.9002
589.6	91.8992
589.65	91.8983
589.7	91.8973
589.75	91.8964
589.8	91.8955
589.85	91.8946
589.9	91.8936
589.95	91.8927
590	91.8917
590.05	91.8907
590.1	91.8898
590.15	91.8888
590.2	91.8879
590.25	91.8869
590.3	91.886
590.35	91.885
590.4	91.8841
590.45	91.8831
590.5	91.8822
590.55	91.8812
590.6	91.8803
590.65	91.8794
590.7	91.8784
590.75	91.8775
590.8	91.8765
590.85	91.8756
590.9	91.8746
590.95	91.8737
591	91.8727
591.05	91.8718
591.1	91.8708
591.15	91.8699
591.2	91.8689
591.25	91.868
591.3	91.867
591.35	91.8661
591.4	91.8651
591.45	91.8642
591.5	91.8632
591.55	91.8623
591.6	91.8613
591.65	91.8604
591.7	91.8594
591.75	91.8585
591.8	91.8575
591.85	91.8566
591.9	91.8556
591.95	91.8547
592	91.8537
592.05	91.8528
592.1	91.8518
592.15	91.8509
592.2	91.8499
592.25	91.849
592.3	91.848
592.35	91.8471
592.4	91.8461
592.45	91.8452
592.5	91.8442
592.55	91.8433
592.6	91.8423
592.65	91.8414
592.7	91.8404
592.75	91.8395
592.8	91.8385
592.85	91.8376
592.9	91.8366
592.95	91.8357
593	91.8347
593.05	91.8338
593.1	91.8328
593.15	91.8318
593.2	91.8309
593.25	91.8299
593.3	91.829
593.35	91.828
593.4	91.8271
593.45	91.8261
593.5	91.8252
593.55	91.8242
593.6	91.8233
593.65	91.8223
593.7	91.8214
593.75	91.8204
593.8	91.8194
593.85	91.8185
593.9	91.8175
593.95	91.8166
594	91.8156
594.05	91.8147
594.1	91.8137
594.15	91.8128
594.2	91.8118
594.25	91.8108
594.3	91.8099
594.35	91.8089
594.4	91.808
594.45	91.807
594.5	91.8061
594.55	91.8051
594.6	91.8041
594.65	91.8032
594.7	91.8022
594.75	91.8013
594.8	91.8003
594.85	91.7994
594.9	91.7984
594.95	91.7974
595	91.7965
595.05	91.7955
595.1	91.7946
595.15	91.7936
595.2	91.7926
595.25	91.7917
595.3	91.7907
595.35	91.7897
595.4	91.7888
595.45	91.7878
595.5	91.7869
595.55	91.7859
595.6	91.785
595.65	91.784
595.7	91.783
595.75	91.7821
595.8	91.7811
595.85	91.7801
595.9	91.7792
595.95	91.7782
596	91.7773
596.05	91.7763
596.1	91.7753
596.15	91.7744
596.2	91.7734
596.25	91.7724
596.3	91.7715
596.35	91.7705
596.4	91.7696
596.45	91.7686
596.5	91.7676
596.55	91.7667
596.6	91.7657
596.65	91.7647
596.7	91.7638
596.75	91.7628
596.8	91.7618
596.85	91.7609
596.9	91.7599
596.95	91.7589
597	91.758
597.05	91.757
597.1	91.756
597.15	91.7551
597.2	91.7541
597.25	91.7531
597.3	91.7522
597.35	91.7512
597.4	91.7502
597.45	91.7493
597.5	91.7483
597.55	91.7473
597.6	91.7464
597.65	91.7454
597.7	91.7444
597.75	91.7434
597.8	91.7425
597.85	91.7415
597.9	91.7405
597.95	91.7396
598	91.7386
598.05	91.7376
598.1	91.7367
598.15	91.7357
598.2	91.7347
598.25	91.7337
598.3	91.7328
598.35	91.7318
598.4	91.7308
598.45	91.7298
598.5	91.7289
598.55	91.7279
598.6	91.7269
598.65	91.7259
598.7	91.725
598.75	91.724
598.8	91.723
598.85	91.722
598.9	91.7211
598.95	91.7201
599	91.7191
599.05	91.7181
599.1	91.7172
599.15	91.7162
599.2	91.7152
599.25	91.7142
599.3	91.7133
599.35	91.7123
599.4	91.7113
599.45	91.7103
599.5	91.7093
599.55	91.7084
599.6	91.7074
599.65	91.7064
599.7	91.7054
599.75	91.7044
599.8	91.7035
599.85	91.7025
599.9	91.7015
599.95	91.7005
600	91.6995
600.05	91.6985
600.1	91.6976
600.15	91.6965
600.2	91.6956
600.25	91.6946
600.3	91.6936
600.35	91.6926
600.4	91.6917
600.45	91.6907
600.5	91.6897
600.55	91.6887
600.6	91.6877
600.65	91.6867
600.7	91.6857
600.75	91.6847
600.8	91.6838
600.85	91.6828
600.9	91.6818
600.95	91.6808
601	91.6798
601.05	91.6788
601.1	91.6778
601.15	91.6768
601.2	91.6759
601.25	91.6749
601.3	91.6739
601.35	91.6729
601.4	91.6719
601.45	91.6709
601.5	91.6699
601.55	91.6689
601.6	91.6679
601.65	91.6669
601.7	91.6659
601.75	91.6649
601.8	91.6639
601.85	91.663
601.9	91.662
601.95	91.661
602	91.66
602.05	91.659
602.1	91.658
602.15	91.657
602.2	91.656
602.25	91.655
602.3	91.654
602.35	91.653
602.4	91.652
602.45	91.651
602.5	91.65
602.55	91.649
602.6	91.648
602.65	91.647
602.7	91.646
602.75	91.645
602.8	91.644
602.85	91.643
602.9	91.642
602.95	91.641
603	91.64
603.05	91.639
603.1	91.638
603.15	91.6369
603.2	91.6359
603.25	91.6349
603.3	91.6339
603.35	91.6329
603.4	91.6319
603.45	91.6309
603.5	91.6299
603.55	91.6289
603.6	91.6279
603.65	91.6269
603.7	91.6259
603.75	91.6248
603.8	91.6238
603.85	91.6228
603.9	91.6218
603.95	91.6208
604	91.6198
604.05	91.6188
604.1	91.6178
604.15	91.6167
604.2	91.6157
604.25	91.6147
604.3	91.6137
604.35	91.6127
604.4	91.6117
604.45	91.6106
604.5	91.6096
604.55	91.6086
604.6	91.6076
604.65	91.6066
604.7	91.6056
604.75	91.6045
604.8	91.6035
604.85	91.6025
604.9	91.6015
604.95	91.6004
605	91.5994
605.05	91.5983
605.1	91.5974
605.15	91.5963
605.2	91.5953
605.25	91.5943
605.3	91.5933
605.35	91.5922
605.4	91.5912
605.45	91.5902
605.5	91.5892
605.55	91.5881
605.6	91.5871
605.65	91.5861
605.7	91.585
605.75	91.584
605.8	91.583
605.85	91.5819
605.9	91.5809
605.95	91.5799
606	91.5788
606.05	91.5778
606.1	91.5768
606.15	91.5757
606.2	91.5747
606.25	91.5737
606.3	91.5726
606.35	91.5716
606.4	91.5706
606.45	91.5695
606.5	91.5685
606.55	91.5674
606.6	91.5664
606.65	91.5653
606.7	91.5643
606.75	91.5633
606.8	91.5622
606.85	91.5612
606.9	91.5601
606.95	91.5591
607	91.558
607.05	91.557
607.1	91.5559
607.15	91.5549
607.2	91.5538
607.25	91.5528
607.3	91.5517
607.35	91.5507
607.4	91.5496
607.45	91.5486
607.5	91.5475
607.55	91.5465
607.6	91.5454
607.65	91.5444
607.7	91.5433
607.75	91.5423
607.8	91.5412
607.85	91.5401
607.9	91.5391
607.95	91.538
608	91.537
608.05	91.5359
608.1	91.5348
608.15	91.5338
608.2	91.5327
608.25	91.5317
608.3	91.5306
608.35	91.5295
608.4	91.5285
608.45	91.5274
608.5	91.5263
608.55	91.5252
608.6	91.5242
608.65	91.5231
608.7	91.522
608.75	91.521
608.8	91.5199
608.85	91.5188
608.9	91.5177
608.95	91.5167
609	91.5156
609.05	91.5145
609.1	91.5134
609.15	91.5124
609.2	91.5113
609.25	91.5102
609.3	91.5091
609.35	91.508
609.4	91.507
609.45	91.5059
609.5	91.5048
609.55	91.5037
609.6	91.5026
609.65	91.5015
609.7	91.5004
609.75	91.4994
609.8	91.4983
609.85	91.4972
609.9	91.4961
609.95	91.495
610	91.4939
610.05	91.4928
610.1	91.4917
610.15	91.4906
610.2	91.4895
610.25	91.4884
610.3	91.4873
610.35	91.4862
610.4	91.4851
610.45	91.484
610.5	91.4829
610.55	91.4818
610.6	91.4807
610.65	91.4796
610.7	91.4785
610.75	91.4774
610.8	91.4763
610.85	91.4752
610.9	91.4741
610.95	91.4729
611	91.4718
611.05	91.4707
611.1	91.4696
611.15	91.4685
611.2	91.4674
611.25	91.4662
611.3	91.4651
611.35	91.464
611.4	91.4629
611.45	91.4618
611.5	91.4606
611.55	91.4595
611.6	91.4584
611.65	91.4573
611.7	91.4561
611.75	91.455
611.8	91.4539
611.85	91.4527
611.9	91.4516
611.95	91.4505
612	91.4493
612.05	91.4482
612.1	91.4471
612.15	91.4459
612.2	91.4448
612.25	91.4436
612.3	91.4425
612.35	91.4413
612.4	91.4402
612.45	91.4391
612.5	91.4379
612.55	91.4368
612.6	91.4356
612.65	91.4345
612.7	91.4333
612.75	91.4321
612.8	91.431
612.85	91.4298
612.9	91.4287
612.95	91.4275
613	91.4264
613.05	91.4252
613.1	91.424
613.15	91.4229
613.2	91.4217
613.25	91.4205
613.3	91.4194
613.35	91.4182
613.4	91.417
613.45	91.4158
613.5	91.4147
613.55	91.4135
613.6	91.4123
613.65	91.4111
613.7	91.4099
613.75	91.4088
613.8	91.4076
613.85	91.4064
613.9	91.4052
613.95	91.404
614	91.4028
614.05	91.4016
614.1	91.4004
614.15	91.3992
614.2	91.3981
614.25	91.3969
614.3	91.3957
614.35	91.3945
614.4	91.3932
614.45	91.392
614.5	91.3908
614.55	91.3896
614.6	91.3884
614.65	91.3872
614.7	91.386
614.75	91.3848
614.8	91.3836
614.85	91.3823
614.9	91.3811
614.95	91.3799
615	91.3787
615.05	91.3774
615.1	91.3762
615.15	91.3749
615.2	91.3737
615.25	91.3725
615.3	91.3713
615.35	91.37
615.4	91.3688
615.45	91.3675
615.5	91.3663
615.55	91.365
615.6	91.3638
615.65	91.3625
615.7	91.3613
615.75	91.36
615.8	91.3588
615.85	91.3575
615.9	91.3563
615.95	91.355
616	91.3538
616.05	91.3525
616.1	91.3512
616.15	91.35
616.2	91.3487
616.25	91.3474
616.3	91.3461
616.35	91.3449
616.4	91.3436
616.45	91.3423
616.5	91.341
616.55	91.3397
616.6	91.3384
616.65	91.3371
616.7	91.3358
616.75	91.3345
616.8	91.3332
616.85	91.3319
616.9	91.3306
616.95	91.3293
617	91.328
617.05	91.3267
617.1	91.3254
617.15	91.3241
617.2	91.3228
617.25	91.3214
617.3	91.3201
617.35	91.3188
617.4	91.3174
617.45	91.3161
617.5	91.3148
617.55	91.3134
617.6	91.3121
617.65	91.3108
617.7	91.3094
617.75	91.3081
617.8	91.3067
617.85	91.3053
617.9	91.304
617.95	91.3026
618	91.3013
618.05	91.2999
618.1	91.2985
618.15	91.2971
618.2	91.2958
618.25	91.2944
618.3	91.293
618.35	91.2916
618.4	91.2902
618.45	91.2888
618.5	91.2875
618.55	91.2861
618.6	91.2847
618.65	91.2832
618.7	91.2818
618.75	91.2804
618.8	91.279
618.85	91.2776
618.9	91.2762
618.95	91.2747
619	91.2733
619.05	91.2719
619.1	91.2704
619.15	91.269
619.2	91.2676
619.25	91.2661
619.3	91.2646
619.35	91.2632
619.4	91.2617
619.45	91.2603
619.5	91.2588
619.55	91.2573
619.6	91.2558
619.65	91.2544
619.7	91.2529
619.75	91.2514
619.8	91.2499
619.85	91.2484
619.9	91.2469
619.95	91.2454
620	91.2439
620.05	91.2423
620.1	91.2409
620.15	91.2393
620.2	91.2378
620.25	91.2362
620.3	91.2347
620.35	91.2332
620.4	91.2316
620.45	91.2301
620.5	91.2285
620.55	91.227
620.6	91.2254
620.65	91.2238
620.7	91.2223
620.75	91.2207
620.8	91.2191
620.85	91.2175
620.9	91.2159
620.95	91.2143
621	91.2127
621.05	91.2111
621.1	91.2095
621.15	91.2079
621.2	91.2063
621.25	91.2046
621.3	91.203
621.35	91.2013
621.4	91.1997
621.45	91.198
621.5	91.1964
621.55	91.1947
621.6	91.1931
621.65	91.1914
621.7	91.1897
621.75	91.188
621.8	91.1863
621.85	91.1846
621.9	91.1829
621.95	91.1812
622	91.1795
622.05	91.1778
622.1	91.176
622.15	91.1743
622.2	91.1726
622.25	91.1708
622.3	91.1691
622.35	91.1673
622.4	91.1655
622.45	91.1638
622.5	91.162
622.55	91.1602
622.6	91.1584
622.65	91.1566
622.7	91.1548
622.75	91.153
622.8	91.1512
622.85	91.1493
622.9	91.1475
622.95	91.1457
623	91.1438
623.05	91.142
623.1	91.1401
623.15	91.1382
623.2	91.1364
623.25	91.1345
623.3	91.1326
623.35	91.1307
623.4	91.1288
623.45	91.1269
623.5	91.125
623.55	91.123
623.6	91.1211
623.65	91.1192
623.7	91.1172
623.75	91.1153
623.8	91.1133
623.85	91.1114
623.9	91.1094
623.95	91.1074
624	91.1054
624.05	91.1034
624.1	91.1014
624.15	91.0994
624.2	91.0974
624.25	91.0954
624.3	91.0933
624.35	91.0913
624.4	91.0892
624.45	91.0872
624.5	91.0851
624.55	91.0831
624.6	91.081
624.65	91.0789
624.7	91.0768
624.75	91.0747
624.8	91.0726
624.85	91.0705
624.9	91.0684
624.95	91.0663
625	91.0642
625.05	91.062
625.1	91.0599
625.15	91.0577
625.2	91.0556
625.25	91.0534
625.3	91.0513
625.35	91.0491
625.4	91.0469
625.45	91.0447
625.5	91.0425
625.55	91.0403
625.6	91.0381
625.65	91.0359
625.7	91.0337
625.75	91.0315
625.8	91.0293
625.85	91.0271
625.9	91.0249
625.95	91.0226
626	91.0204
626.05	91.0182
626.1	91.016
626.15	91.0137
626.2	91.0115
626.25	91.0092
626.3	91.007
626.35	91.0047
626.4	91.0025
626.45	91.0002
626.5	90.998
626.55	90.9957
626.6	90.9934
626.65	90.9912
626.7	90.9889
626.75	90.9867
626.8	90.9844
626.85	90.9821
626.9	90.9799
626.95	90.9776
627	90.9753
627.05	90.9731
627.1	90.9708
627.15	90.9686
627.2	90.9663
627.25	90.9641
627.3	90.9618
627.35	90.9596
627.4	90.9573
627.45	90.9551
627.5	90.9528
627.55	90.9506
627.6	90.9484
627.65	90.9461
627.7	90.9439
627.75	90.9417
627.8	90.9395
627.85	90.9373
627.9	90.935
627.95	90.9328
628	90.9307
628.05	90.9285
628.1	90.9263
628.15	90.9241
628.2	90.9219
628.25	90.9198
628.3	90.9176
628.35	90.9155
628.4	90.9133
628.45	90.9112
628.5	90.9091
628.55	90.907
628.6	90.9049
628.65	90.9028
628.7	90.9007
628.75	90.8986
628.8	90.8965
628.85	90.8945
628.9	90.8924
628.95	90.8904
629	90.8883
629.05	90.8863
629.1	90.8843
629.15	90.8823
629.2	90.8803
629.25	90.8783
629.3	90.8763
629.35	90.8744
629.4	90.8724
629.45	90.8705
629.5	90.8685
629.55	90.8666
629.6	90.8647
629.65	90.8628
629.7	90.8609
629.75	90.859
629.8	90.8572
629.85	90.8553
629.9	90.8535
629.95	90.8516
630	90.8498
630.05	90.848
630.1	90.8462
630.15	90.8444
630.2	90.8426
630.25	90.8409
630.3	90.8391
630.35	90.8374
630.4	90.8357
630.45	90.8339
630.5	90.8322
630.55	90.8305
630.6	90.8288
630.65	90.8271
630.7	90.8255
630.75	90.8238
630.8	90.8222
630.85	90.8205
630.9	90.8189
630.95	90.8173
631	90.8157
631.05	90.8141
631.1	90.8125
631.15	90.811
631.2	90.8094
631.25	90.8079
631.3	90.8063
631.35	90.8048
631.4	90.8033
631.45	90.8018
631.5	90.8003
631.55	90.7988
631.6	90.7973
631.65	90.7958
631.7	90.7944
631.75	90.7929
631.8	90.7915
631.85	90.79
631.9	90.7886
631.95	90.7872
632	90.7858
632.05	90.7844
632.1	90.783
632.15	90.7816
632.2	90.7803
632.25	90.7789
632.3	90.7775
632.35	90.7762
632.4	90.7749
632.45	90.7735
632.5	90.7722
632.55	90.7709
632.6	90.7696
632.65	90.7683
632.7	90.767
632.75	90.7658
632.8	90.7645
632.85	90.7632
632.9	90.762
632.95	90.7607
633	90.7595
633.05	90.7582
633.1	90.757
633.15	90.7558
633.2	90.7546
633.25	90.7534
633.3	90.7522
633.35	90.751
633.4	90.7498
633.45	90.7486
633.5	90.7475
633.55	90.7463
633.6	90.7452
633.65	90.744
633.7	90.7429
633.75	90.7417
633.8	90.7406
633.85	90.7395
633.9	90.7384
633.95	90.7372
634	90.7361
634.05	90.735
634.1	90.7339
634.15	90.7329
634.2	90.7318
634.25	90.7307
634.3	90.7296
634.35	90.7285
634.4	90.7275
634.45	90.7264
634.5	90.7254
634.55	90.7243
634.6	90.7233
634.65	90.7223
634.7	90.7212
634.75	90.7202
634.8	90.7192
634.85	90.7182
634.9	90.7172
634.95	90.7162
635	90.7152
635.05	90.7141
635.1	90.7132
635.15	90.7122
635.2	90.7112
635.25	90.7102
635.3	90.7093
635.35	90.7083
635.4	90.7073
635.45	90.7064
635.5	90.7054
635.55	90.7045
635.6	90.7035
635.65	90.7026
635.7	90.7017
635.75	90.7007
635.8	90.6998
635.85	90.6989
635.9	90.698
635.95	90.697
636	90.6961
636.05	90.6952
636.1	90.6943
636.15	90.6934
636.2	90.6925
636.25	90.6916
636.3	90.6907
636.35	90.6898
636.4	90.689
636.45	90.6881
636.5	90.6872
636.55	90.6863
636.6	90.6855
636.65	90.6846
636.7	90.6837
636.75	90.6829
636.8	90.682
636.85	90.6812
636.9	90.6803
636.95	90.6795
637	90.6786
637.05	90.6778
637.1	90.677
637.15	90.6761
637.2	90.6753
637.25	90.6745
637.3	90.6737
637.35	90.6728
637.4	90.672
637.45	90.6712
637.5	90.6704
637.55	90.6696
637.6	90.6688
637.65	90.668
637.7	90.6672
637.75	90.6664
637.8	90.6656
637.85	90.6648
637.9	90.664
637.95	90.6632
638	90.6624
638.05	90.6616
638.1	90.6609
638.15	90.6601
638.2	90.6593
638.25	90.6586
638.3	90.6578
638.35	90.657
638.4	90.6563
638.45	90.6555
638.5	90.6547
638.55	90.654
638.6	90.6532
638.65	90.6525
638.7	90.6517
638.75	90.651
638.8	90.6502
638.85	90.6495
638.9	90.6488
638.95	90.648
639	90.6473
639.05	90.6466
639.1	90.6458
639.15	90.6451
639.2	90.6444
639.25	90.6436
639.3	90.6429
639.35	90.6422
639.4	90.6415
639.45	90.6408
639.5	90.6401
639.55	90.6394
639.6	90.6386
639.65	90.6379
639.7	90.6372
639.75	90.6365
639.8	90.6358
639.85	90.6351
639.9	90.6344
639.95	90.6337
640	90.633
640.05	90.6323
640.1	90.6317
640.15	90.631
640.2	90.6303
640.25	90.6296
640.3	90.6289
640.35	90.6282
640.4	90.6276
640.45	90.6269
640.5	90.6262
640.55	90.6256
640.6	90.6249
640.65	90.6242
640.7	90.6236
640.75	90.6229
640.8	90.6222
640.85	90.6216
640.9	90.6209
640.95	90.6203
641	90.6196
641.05	90.619
641.1	90.6183
641.15	90.6176
641.2	90.617
641.25	90.6164
641.3	90.6157
641.35	90.6151
641.4	90.6144
641.45	90.6138
641.5	90.6131
641.55	90.6125
641.6	90.6119
641.65	90.6112
641.7	90.6106
641.75	90.61
641.8	90.6093
641.85	90.6087
641.9	90.6081
641.95	90.6074
642	90.6068
642.05	90.6062
642.1	90.6056
642.15	90.605
642.2	90.6043
642.25	90.6037
642.3	90.6031
642.35	90.6025
642.4	90.6019
642.45	90.6013
642.5	90.6007
642.55	90.6001
642.6	90.5994
642.65	90.5988
642.7	90.5982
642.75	90.5976
642.8	90.597
642.85	90.5964
642.9	90.5958
642.95	90.5952
643	90.5946
643.05	90.594
643.1	90.5935
643.15	90.5929
643.2	90.5923
643.25	90.5917
643.3	90.5911
643.35	90.5905
643.4	90.5899
643.45	90.5893
643.5	90.5888
643.55	90.5882
643.6	90.5876
643.65	90.587
643.7	90.5864
643.75	90.5859
643.8	90.5853
643.85	90.5847
643.9	90.5841
643.95	90.5836
644	90.583
644.05	90.5824
644.1	90.5818
644.15	90.5813
644.2	90.5807
644.25	90.5801
644.3	90.5796
644.35	90.579
644.4	90.5785
644.45	90.5779
644.5	90.5773
644.55	90.5768
644.6	90.5762
644.65	90.5757
644.7	90.5751
644.75	90.5746
644.8	90.574
644.85	90.5735
644.9	90.5729
644.95	90.5724
645	90.5718
645.05	90.5712
645.1	90.5707
645.15	90.5702
645.2	90.5696
645.25	90.5691
645.3	90.5686
645.35	90.568
645.4	90.5675
645.45	90.5669
645.5	90.5664
645.55	90.5659
645.6	90.5654
645.65	90.5648
645.7	90.5643
645.75	90.5638
645.8	90.5632
645.85	90.5627
645.9	90.5622
645.95	90.5616
646	90.5611
646.05	90.5606
646.1	90.5601
646.15	90.5596
646.2	90.559
646.25	90.5585
646.3	90.558
646.35	90.5575
646.4	90.557
646.45	90.5564
646.5	90.5559
646.55	90.5554
646.6	90.5549
646.65	90.5544
646.7	90.5539
646.75	90.5534
646.8	90.5529
646.85	90.5523
646.9	90.5518
646.95	90.5513
647	90.5508
647.05	90.5503
647.1	90.5498
647.15	90.5493
647.2	90.5488
647.25	90.5483
647.3	90.5478
647.35	90.5473
647.4	90.5468
647.45	90.5463
647.5	90.5458
647.55	90.5453
647.6	90.5448
647.65	90.5443
647.7	90.5438
647.75	90.5433
647.8	90.5428
647.85	90.5423
647.9	90.5419
647.95	90.5414
648	90.5409
648.05	90.5404
648.1	90.5399
648.15	90.5394
648.2	90.5389
648.25	90.5384
648.3	90.538
648.35	90.5375
648.4	90.537
648.45	90.5365
648.5	90.536
648.55	90.5356
648.6	90.5351
648.65	90.5346
648.7	90.5341
648.75	90.5336
648.8	90.5332
648.85	90.5327
648.9	90.5322
648.95	90.5317
649	90.5313
649.05	90.5308
649.1	90.5303
649.15	90.5299
649.2	90.5294
649.25	90.5289
649.3	90.5284
649.35	90.528
649.4	90.5275
649.45	90.527
649.5	90.5266
649.55	90.5261
649.6	90.5257
649.65	90.5252
649.7	90.5247
649.75	90.5243
649.8	90.5238
649.85	90.5233
649.9	90.5229
649.95	90.5224
650	90.522
650.05	90.5215
650.1	90.5211
650.15	90.5206
650.2	90.5201
650.25	90.5197
650.3	90.5192
650.35	90.5188
650.4	90.5183
650.45	90.5179
650.5	90.5174
650.55	90.517
650.6	90.5165
650.65	90.5161
650.7	90.5156
650.75	90.5152
650.8	90.5147
650.85	90.5143
650.9	90.5138
650.95	90.5134
651	90.513
651.05	90.5125
651.1	90.5121
651.15	90.5116
651.2	90.5112
651.25	90.5107
651.3	90.5103
651.35	90.5099
651.4	90.5094
651.45	90.509
651.5	90.5085
651.55	90.5081
651.6	90.5077
651.65	90.5072
651.7	90.5068
651.75	90.5063
651.8	90.5059
651.85	90.5055
651.9	90.505
651.95	90.5046
652	90.5042
652.05	90.5037
652.1	90.5033
652.15	90.5029
652.2	90.5024
652.25	90.502
652.3	90.5016
652.35	90.5012
652.4	90.5007
652.45	90.5003
652.5	90.4999
652.55	90.4995
652.6	90.499
652.65	90.4986
652.7	90.4982
652.75	90.4977
652.8	90.4973
652.85	90.4969
652.9	90.4965
652.95	90.4961
653	90.4956
653.05	90.4952
653.1	90.4948
653.15	90.4944
653.2	90.494
653.25	90.4935
653.3	90.4931
653.35	90.4927
653.4	90.4923
653.45	90.4919
653.5	90.4915
653.55	90.491
653.6	90.4906
653.65	90.4902
653.7	90.4898
653.75	90.4894
653.8	90.489
653.85	90.4886
653.9	90.4881
653.95	90.4877
654	90.4873
654.05	90.4869
654.1	90.4865
654.15	90.4861
654.2	90.4857
654.25	90.4853
654.3	90.4849
654.35	90.4845
654.4	90.4841
654.45	90.4836
654.5	90.4832
654.55	90.4828
654.6	90.4824
654.65	90.482
654.7	90.4816
654.75	90.4812
654.8	90.4808
654.85	90.4804
654.9	90.48
654.95	90.4796
655	90.4792
655.05	90.4788
655.1	90.4784
655.15	90.478
655.2	90.4776
655.25	90.4772
655.3	90.4768
655.35	90.4764
655.4	90.476
655.45	90.4756
655.5	90.4752
655.55	90.4748
655.6	90.4744
655.65	90.474
655.7	90.4736
655.75	90.4732
655.8	90.4729
655.85	90.4725
655.9	90.4721
655.95	90.4717
656	90.4713
656.05	90.4709
656.1	90.4705
656.15	90.4701
656.2	90.4697
656.25	90.4694
656.3	90.469
656.35	90.4686
656.4	90.4682
656.45	90.4678
656.5	90.4674
656.55	90.467
656.6	90.4666
656.65	90.4663
656.7	90.4659
656.75	90.4655
656.8	90.4651
656.85	90.4647
656.9	90.4643
656.95	90.464
657	90.4636
657.05	90.4632
657.1	90.4628
657.15	90.4624
657.2	90.4621
657.25	90.4617
657.3	90.4613
657.35	90.4609
657.4	90.4605
657.45	90.4602
657.5	90.4598
657.55	90.4594
657.6	90.459
657.65	90.4587
657.7	90.4583
657.75	90.4579
657.8	90.4575
657.85	90.4572
657.9	90.4568
657.95	90.4564
658	90.456
658.05	90.4557
658.1	90.4553
658.15	90.4549
658.2	90.4545
658.25	90.4542
658.3	90.4538
658.35	90.4534
658.4	90.4531
658.45	90.4527
658.5	90.4523
658.55	90.4519
658.6	90.4516
658.65	90.4512
658.7	90.4508
658.75	90.4505
658.8	90.4501
658.85	90.4497
658.9	90.4494
658.95	90.449
659	90.4486
659.05	90.4483
659.1	90.4479
659.15	90.4475
659.2	90.4472
659.25	90.4468
659.3	90.4464
659.35	90.4461
659.4	90.4457
659.45	90.4454
659.5	90.445
659.55	90.4446
659.6	90.4443
659.65	90.4439
659.7	90.4435
659.75	90.4432
659.8	90.4428
659.85	90.4425
659.9	90.4421
659.95	90.4417
660	90.4414
660.05	90.441
660.1	90.4407
660.15	90.4403
660.2	90.44
660.25	90.4396
660.3	90.4392
660.35	90.4389
660.4	90.4385
660.45	90.4382
660.5	90.4378
660.55	90.4375
660.6	90.4371
660.65	90.4367
660.7	90.4364
660.75	90.436
